Image, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c,emotion
happy179,0.09,0.13,0,0,0.68,0.04,0,0.56,2.25,0.96,0.29,0.6,0,0,0,0,0.8,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy180,0.06,0.07,0,0,0.93,0.21,0,0.61,2.19,1.15,0.2,0.41,0,0.09,0.06,0.21,0.78,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy181,0,0.03,0,0.01,1.17,0.46,0,0.6,2.11,1.32,0.09,0.2,0,0.19,0.17,0.45,0.64,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy182,0,0,0,0.01,1.42,0.69,0,0.62,1.98,1.56,0,0.09,0,0.3,0.27,0.72,0.46,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
happy183,0,0,0,0.01,1.56,0.77,0,0.8,2.02,1.67,0.02,0.35,0.5,0.29,0.48,0.74,0.22,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
happy184,0,0,0,0,1.72,0.85,0.02,1.01,2.07,1.8,0.04,0.63,1.03,0.22,0.65,0.7,0.08,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0
happy185,0,0,0,0,1.86,0.9,0.02,1.21,2.11,1.94,0.08,0.84,1.53,0.12,0.8,0.61,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0
happy186,0,0,0.02,0,2.12,1.23,0.22,1.23,2.16,1.65,0.4,0.62,1.17,0.03,1.02,0.54,0.03,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0
happy187,0,0,0.03,0,2.4,1.54,0.49,1.31,2.29,1.33,0.74,0.36,0.66,0.01,1.17,0.44,0.05,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0
happy188,0,0,0.04,0,2.68,1.84,0.78,1.37,2.45,0.88,1.06,0.12,0.17,0,1.35,0.46,0.1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
happy189,0.17,0,0.01,0,2.33,1.56,0.84,1.45,2.52,1.28,0.9,0.39,0.04,0,0.85,0.54,0.06,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
happy190,0.35,0.01,0,0,1.97,1.35,0.84,1.41,2.49,1.79,0.72,0.71,0.02,0,0.43,0.68,0.05,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
happy191,0.5,0.01,0,0,1.65,1.2,0.82,1.45,2.44,2.31,0.5,0.97,0,0,0,0.61,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
happy192,0.33,0.01,0,0,1.87,1.01,0.56,1.26,2.58,1.74,0.32,0.79,0.09,0,0.15,0.37,0.2,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0
happy193,0.16,0,0,0,2.04,0.75,0.28,1,2.71,1.14,0.13,0.53,0.1,0,0.31,0.13,0.37,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy194,0,0,0,0,2.16,0.5,0,0.74,2.84,0.57,0,0.38,0.14,0,0.51,0.01,0.59,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy195,0,0,0,0,1.79,0.37,0,0.49,2.65,0.49,0,0.55,0.04,0.12,0.36,0.66,0.39,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy196,0,0,0.01,0,1.43,0.22,0,0.36,2.45,0.42,0,0.75,0.04,0.23,0.2,1.28,0.22,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
happy197,0,0,0.01,0,1.07,0.03,0,0.22,2.25,0.3,0,0.86,0,0.31,0,1.91,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
happy198,0.82,0.31,0.01,0,1.06,0.03,0.05,0.19,2.13,0.72,0.1,0.62,0,0.19,0,1.25,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
happy199,1.65,0.55,0,0,1.06,0.03,0.13,0.11,2.05,1.16,0.24,0.48,0,0.08,0,0.63,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
happy200,2.5,0.78,0,0,1.02,0.03,0.19,0,1.96,1.64,0.34,0.27,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
happy201,2.2,0.54,0,0,1.09,0.07,0.26,0,1.9,1.85,0.54,0.97,0.18,0.45,0,0.07,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
happy202,1.96,0.38,0,0,1.2,0.21,0.35,0,1.77,2.05,0.71,1.59,0.44,0.91,0,0.07,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
happy203,1.7,0.22,0,0,1.42,0.36,0.45,0.02,1.72,2.23,0.83,2.23,0.69,1.24,0,0.07,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
happy204,1.18,0.15,0,0,1.72,1.05,0.33,0.46,2.13,1.71,0.53,1.5,0.51,0.88,0.1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
happy205,0.59,0.08,0,0.01,1.98,1.66,0.16,0.85,2.6,1.16,0.26,0.73,0.25,0.5,0.28,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy206,0,0.01,0,0.06,2.21,2.11,0,1.2,2.99,0.7,0.03,0.05,0,0.25,0.45,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy207,0,0,0,0.15,2.27,1.83,0,1.13,2.99,0.81,0,0,0,0.27,0.49,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
sadness1,0,0,0.57,0,0,0,0,0,0,0,0,1.9,0,0.67,0.67,1.7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
sadness2,0,0,0.7,0.1,0,0,0,0,0,0,0.17,1.86,0,0.62,0.47,1.66,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
sadness3,0,0,1.06,0.1,0,0,0,0.32,0,0,0.65,1.68,0.01,0.39,0.5,1.41,0.18,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
sadness4,0,0,1.39,0,0,0,0,0.62,0,0,1.15,1.58,0.03,0.19,0.6,1.33,0.25,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
sadness5,0,0,1.69,0,0,0,0,0.98,0,0,1.59,1.48,0.03,0,0.71,1.17,0.32,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sadness6,0.17,0.01,1.34,0,0,0,0.24,0.68,0,0,1.12,1.12,0.02,0,0.77,0.96,0.14,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
sadness7,0.25,0.1,1.02,0,0,0,0.5,0.39,0,0,0.53,0.64,0,0,0.89,0.7,0.07,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
sadness8,0.32,0.1,0.76,0,0,0,0.73,0.18,0,0,0.02,0.23,0,0,0.95,0.46,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
sadness9,0.27,0.09,1.22,0.09,0,0,0.5,0.17,0,0,0.01,0.44,0.15,0,1.03,0.63,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
sadness10,0.22,0.02,1.65,0.11,0,0,0.23,0.15,0,0,0,0.7,0.37,0,0.92,0.62,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sadness11,0.19,0.06,2.06,0.17,0,0.04,0,0,0,0,0,1.01,0.57,0,0.9,0.67,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness12,0.39,0.09,1.42,0.08,0,0.04,0,0,0,0,0,0.7,0.42,0,0.68,0.71,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness13,0.82,0.17,0.72,0.06,0,0.1,0,0,0,0,0,0.4,0.2,0,0.65,0.78,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness14,1.27,0.31,0,0,0,0.07,0,0,0,0,0,0,0,0,0.62,0.85,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness15,0.94,0.28,0,0,0,0.2,0,0,0,0,0,0,0,0,0.53,0.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness16,0.49,0.17,0,0,0,0.26,0,0,0,0,0,0,0,0,0.36,0.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness17,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0.19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness18,0.19,0,0,0,0,0.21,0,0,0,0,0,0.16,0,0.06,0.12,0.66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness19,0.24,0,0,0,0,0.09,0,0,0,0,0,0.35,0,0.11,0.06,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness20,0.24,0,0,0,0,0,0,0,0,0,0,0.51,0,0.16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness21,0.05,0,0.73,0,0,0,0,0,0,0,0.08,0.54,0,0.1,0.04,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness22,0,0,1.47,0,0,0.06,0,0,0,0,0.21,0.55,0,0.09,0.04,0,0.5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness23,0,0,2.23,0,0,0.06,0,0,0,0,0.36,0.62,0,0.05,0.04,0,0.76,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness24,0,0,1.49,0.07,0,0.09,0,0,0,0,0.27,0.44,0.05,0.17,0.42,0.47,0.52,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness25,0,0,0.75,0.07,0,0.03,0,0,0,0,0.15,0.23,0.08,0.15,0.94,0.96,0.27,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
sadness26,0,0,0,0.07,0,0.04,0,0,0,0,0,0,0.12,0.12,1.47,1.48,0.01,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
sadness27,0.1,0,0.12,0,0,0.33,0,0,0,0,0,0.4,0.07,0,1.12,1.12,0.05,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
sadness28,0.12,0,0.22,0.07,0,0.69,0,0,0,0,0,0.83,0.04,0.02,0.6,0.8,0.05,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
sadness29,0.12,0,0.33,0.12,0,1.01,0,0,0,0,0,1.23,0,0.06,0.08,0.4,0.04,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
sadness30,0.02,0,0.61,0.19,0,0.7,0,0,0,0,0.31,1.07,0,0.06,0.12,0.3,0.7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
sadness31,0,0,0.9,0.21,0,0.33,0,0,0,0,0.68,0.87,0,0.05,0.24,0.13,1.41,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
sadness32,0.03,0,1.2,0.2,0,0,0,0,0,0,0.99,0.73,0,0,0.36,0,2.13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
sadness33,0.03,0,1.25,0.13,0,0,0,0,0,0,0.68,0.49,0,0,0.34,0.03,1.67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
sadness34,0.03,0,1.23,0.03,0,0,0,0,0,0,0.31,0.26,0,0,0.28,0.07,1.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sadness35,0,0,1.13,0,0,0.06,0,0,0,0,0,0,0,0.02,0.2,0.2,0.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sadness36,0.02,0,1.4,0,0,0.33,0,0,0,0,0,0,0.07,0.14,0.21,0.29,0.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sadness37,0.03,0,1.91,0,0,0.63,0,0,0.01,0,0,0.06,0.15,0.14,0.34,0.53,0.16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness38,0.17,0.07,2.52,0,0,0.85,0,0,0.02,0,0,0.14,0.16,0.12,0.56,0.61,0.01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness39,0.15,0.07,2.31,0,0,0.64,0.16,0,0.02,0,0.01,0.29,0.1,0,0.64,0.49,0.11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness40,0.14,0.07,1.9,0,0,0.48,0.33,0,0.01,0,0.03,0.41,0.01,0,0.63,0.21,0.11,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
sadness41,0,0,1.46,0,0,0.2,0.55,0,0,0,0.03,0.48,0,0,0.64,0.05,0.11,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
sadness42,0.03,0,0.95,0.04,0,0.13,0.39,0,0,0,0.09,0.65,0,0,0.45,0.05,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
sadness43,0.05,0,0.48,0.04,0,0,0.22,0,0,0,0.12,0.73,0,0,0.26,0.13,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
sadness44,0.05,0,0,0.04,0,0,0,0,0,0,0.15,0.8,0,0,0,0.19,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
sadness45,0.02,0,0.09,0,0,0,0,0,0,0,0.09,0.56,0,0,0.27,0.35,0.06,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sadness46,0,0,0.13,0,0,0,0,0,0,0,0.07,0.36,0,0,0.53,0.48,0.18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sadness47,0,0,0.18,0,0,0,0,0,0,0,0.08,0.13,0,0,0.75,0.6,0.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sadness48,0,0,0.24,0,0,0,0.11,0,0,0,0.08,0.15,0.15,0,0.79,0.45,0.58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sadness49,0,0,0.48,0,0,0.09,0.32,0,0,0,0.05,0.19,0.44,0,0.77,0.24,0.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sadness50,0,0,0.81,0.15,0,0.24,0.5,0,0,0,0,0.26,0.78,0,0.78,0.02,1.31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness51,0,0,1.21,0.15,0,0.24,0.43,0,0,0,0,0.17,0.63,0.13,0.92,0.42,0.89,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness52,0,0,1.45,0.15,0,0.15,0.24,0,0,0,0,0.11,0.34,0.18,1.13,0.72,0.48,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness53,0,0,1.55,0,0,0,0.09,0,0,0,0,0.07,0,0.21,1.3,1.11,0.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness54,0,0,1.2,0,0,0,0.06,0,0,0,0.13,0.69,0,0.39,0.86,0.7,0.03,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness55,0,0,0.94,0,0,0,0.04,0,0,0,0.21,1.22,0,0.49,0.42,0.39,0.03,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
sadness56,0,0,0.7,0,0,0,0,0,0,0,0.34,1.75,0,0.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
sadness57,0,0,0.64,0,0,0.06,0.19,0,0,0,0.21,1.55,0,0.34,0,0,0.09,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
sadness58,0,0,0.52,0,0,0.18,0.29,0,0,0,0.13,1.54,0,0.21,0,0,0.25,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
sadness59,0,0,0.41,0,0,0.26,0.45,0,0,0,0.05,1.41,0,0.03,0,0,0.4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
sadness60,0.57,0.06,0.67,0,0,0.2,0.26,0,0,0,0.05,0.98,0,0.03,0.08,0,0.38,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
sadness61,1.15,0.1,0.93,0,0,0.08,0.16,0,0,0,0.05,0.46,0,0,0.12,0,0.22,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sadness62,1.68,0.19,1.11,0,0,0,0,0,0,0,0,0.04,0,0,0.12,0,0.07,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sadness63,1.37,0.13,1.28,0,0,0.78,0,0,0,0,0,0.42,0,0,0.04,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sadness64,1.06,0.09,1.36,0.04,0,1.55,0.01,0,0,0,0,0.77,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sadness65,0.8,0,1.61,0.04,0,2.35,0.08,0,0,0,0,1.12,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sadness66,0.9,0.29,1.05,0.04,0,1.57,0.08,0,0,0,0,0.75,0,0,0.19,0.33,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness67,1.03,0.44,0.57,0,0,0.8,0.07,0,0,0,0,0.41,0,0,0.35,0.82,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness68,1.16,0.64,0.06,0,0,0,0,0,0,0,0,0.1,0,0,0.53,1.3,0.02,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
sadness69,1.02,0.6,0.55,0,0,0,0,0,0,0,0,0.44,0.31,0.03,0.34,1.22,0.02,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
sadness70,0.78,0.62,0.97,0.01,0,0.02,0,0,0,0,0,0.73,0.66,0.07,0.18,0.93,0.02,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sadness71,0.61,0.62,1.29,0.01,0,0.18,0,0,0,0,0,0.99,1.04,0.08,0,0.6,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sadness72,0.4,0.39,1.85,0.01,0,0.18,0.31,0,0,0,0.24,1.11,0.9,0.05,0.29,0.44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sadness73,0.23,0.21,2.42,0,0,0.16,0.68,0,0,0,0.44,1.2,0.7,0.01,0.61,0.36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
sadness74,0,0.02,3.04,0,0,0,1.05,0,0,0,0.68,1.23,0.42,0,0.9,0.25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sadness75,0.19,0,2.23,0,0,0,0.74,0,0,0,0.44,1.08,0.97,0.02,0.61,0.75,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sadness76,0.33,0,1.49,0,0,0.07,0.37,0,0,0,0.36,0.99,1.48,0.12,0.29,1.34,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
sadness77,0.5,0.01,0.77,0,0,0.08,0,0,0.01,0,0.33,1.09,2.11,0.26,0,2.04,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
sadness78,0.31,0.01,0.62,0,0,0.08,0.27,0.1,0.01,0,0.37,1.26,1.62,0.32,0.36,1.69,0.08,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sadness79,0.17,0.01,0.41,0,0,0,0.54,0.15,0.01,0,0.31,1.32,1.21,0.22,0.8,1.3,0.19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
sadness80,0,0,0.24,0,0,0,0.82,0.26,0,0,0.25,1.23,0.76,0.08,1.3,0.78,0.26,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
sadness81,0,0,0.47,0,0,0,0.55,0.16,0,0,0.31,1.14,0.87,0,1.3,0.69,0.25,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
sadness82,0,0,0.68,0,0,0,0.28,0.11,0,0,0.54,1.4,0.96,0.21,0.87,0.42,0.14,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0
sadness83,0.11,0,0.83,0,0,0,0.01,0,0,0,0.74,1.66,0.94,0.35,0.43,0.19,0.06,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
sadness84,0.32,0,0.76,0,0,0,0.03,0,0,0,1,1.85,0.76,0.43,0.17,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
